PathRow S2TileID S2ULX S2ULY PercentOfS2
046004 17XMH 399960 8800020 47.6
046004 17XMJ 399960 8900040 0.9
046004 17XNG 499980 8700000 7.1
046005 14XNL 499980 8600040 3.5
046005 15XVE 399960 8500020 1.5
046005 15XVF 399960 8600040 39.8
046005 15XVG 399960 8700000 4.7
046005 15XWE 499980 8500020 43.1
046005 15XWF 499980 8600040 100.0
046005 15XWG 499980 8700000 58.8
046005 16XDK 399960 8500020 43.4
046005 16XDL 399960 8600040 99.4
046005 16XDM 399960 8700000 47.8
046005 16XEK 499980 8500020 0.4
046005 16XEL 499980 8600040 26.7
046005 16XEM 499980 8700000 0.6
046005 17XMF 399960 8600040 0.4
046006 14XMK 399960 8500020 0.2
046006 14XNJ 499980 8400000 26.8
046006 14XNK 499980 8500020 68.5
046006 14XNL 499980 8600040 15.6
046006 15XVC 399960 8300040 0.3
046006 15XVD 399960 8400000 68.8
046006 15XVE 399960 8500020 99.3
046006 15XVF 399960 8600040 32.0
046006 15XWD 499980 8400000 35.8
046006 15XWE 499980 8500020 68.4
046006 15XWF 499980 8600040 3.2
046006 16XDJ 399960 8400000 1.1
046006 16XDK 399960 8500020 17.1
046007 14XMH 399960 8300040 44.7
046007 14XMJ 399960 8400000 34.7
046007 14XMK 399960 8500020 0.8
046007 14XNG 499980 8200020 13.4
046007 14XNH 499980 8300040 96.1
046007 14XNJ 499980 8400000 88.5
046007 14XNK 499980 8500020 7.2
046007 15XVB 399960 8200020 3.9
046007 15XVC 399960 8300040 57.0
046007 15XVD 399960 8400000 50.0
046007 15XWD 499980 8400000 0.7
046008 13XEA 499980 8100000 4.0
046008 13XEB 499980 8200020 53.7
046008 13XFA 600000 8100000 38.3
046008 14XMF 399960 8100000 43.2
046008 14XMG 399960 8200020 100.0
046008 14XMH 399960 8300040 58.7
046008 14XNF 499980 8100000 16.4
046008 14XNG 499980 8200020 66.8
046008 14XNH 499980 8300040 14.7
046008 15XVB 399960 8200020 0.9
046009 12WXE 600000 8000040 10.5
046009 12XXF 600000 8100000 18.4
046009 13WDV 399960 8000040 16.6
046009 13WEV 499980 8000040 68.5
046009 13WFU 600000 7900020 1.1
046009 13WFV 600000 8000040 53.7
046009 13XDA 399960 8100000 16.8
046009 13XEA 499980 8100000 96.8
046009 13XEB 499980 8200020 21.0
046009 13XFA 600000 8100000 74.8
046009 14WMD 399960 7900020 1.4
046009 14WME 399960 8000040 47.9
046009 14XMF 399960 8100000 70.7
046009 14XMG 399960 8200020 1.8
046009 14XNF 499980 8100000 1.4
046010 12WWD 499980 7900020 0.2
046010 12WXC 600000 7800000 1.4
046010 12WXD 600000 7900020 70.5
046010 12WXE 600000 8000040 50.0
046010 12XXF 600000 8100000 0.8
046010 13WDT 399960 7800000 9.8
046010 13WDU 399960 7900020 89.4
046010 13WDV 399960 8000040 54.1
046010 13WET 499980 7800000 27.7
046010 13WEU 499980 7900020 94.6
046010 13WEV 499980 8000040 50.6
046010 13WFU 600000 7900020 12.4
046010 13WFV 600000 8000040 8.2
046010 14WMD 399960 7900020 3.8
046010 14WME 399960 8000040 3.9
046011 12WWB 499980 7700040 17.7
046011 12WWC 499980 7800000 32.0
046011 12WWD 499980 7900020 3.4
046011 12WXB 600000 7700040 58.5
046011 12WXC 600000 7800000 100.0
046011 12WXD 600000 7900020 33.6
046011 13WDS 399960 7700040 73.7
046011 13WDT 399960 7800000 98.6
046011 13WDU 399960 7900020 21.6
046011 13WES 499980 7700040 12.2
046011 13WET 499980 7800000 38.8
046012 12WVA 399960 7600020 5.5
046012 12WWA 499980 7600020 86.5
046012 12WWB 499980 7700040 60.0
046012 12WWC 499980 7800000 0.3
046012 12WWV 499980 7500000 4.9
046012 12WXA 600000 7600020 93.8
046012 12WXB 600000 7700040 59.9
046012 12WXV 600000 7500000 20.7
046012 13WDQ 399960 7500000 9.2
046012 13WDR 399960 7600020 54.5
046012 13WDS 399960 7700040 35.8
046013 11WPP 600000 7400040 2.1
046013 11WPQ 600000 7500000 1.7
046013 12WVA 399960 7600020 10.4
046013 12WVU 399960 7400040 27.2
046013 12WVV 399960 7500000 47.8
046013 12WWA 499980 7600020 26.9
046013 12WWU 499980 7400040 67.1
046013 12WWV 499980 7500000 100.0
046013 12WXA 600000 7600020 1.9
046013 12WXU 600000 7400040 24.0
046013 12WXV 600000 7500000 53.3
046013 13WDQ 399960 7500000 4.7
046014 11WPN 600000 7300020 34.7
046014 11WPP 600000 7400040 21.6
046014 11WPQ 600000 7500000 0.6
046014 12WVS 399960 7200000 10.4
046014 12WVT 399960 7300020 95.5
046014 12WVU 399960 7400040 69.9
046014 12WWS 499980 7200000 18.7
046014 12WWT 499980 7300020 80.4
046014 12WWU 499980 7400040 51.1
046014 12WXT 600000 7300020 1.0
046014 12WXU 600000 7400040 4.0
046015 11VNL 499980 7100040 0.5
046015 11VPL 600000 7100040 40.2
046015 11WPM 600000 7200000 75.2
046015 11WPN 600000 7300020 23.1
046015 12VUR 300000 7100040 39.2
046015 12VVR 399960 7100040 71.6
046015 12VWR 499980 7100040 9.4
046015 12WVS 399960 7200000 98.9
046015 12WVT 399960 7300020 18.2
046015 12WWS 499980 7200000 34.3
046015 12WWT 499980 7300020 0.1
046016 11VNJ 499980 6900000 0.1
046016 11VNK 499980 7000020 31.8
046016 11VNL 499980 7100040 11.5
046016 11VPJ 600000 6900000 13.7
046016 11VPK 600000 7000020 98.6
046016 11VPL 600000 7100040 74.3
046016 12VUP 300000 6900000 18.1
046016 12VUQ 300000 7000020 98.8
046016 12VUR 300000 7100040 73.8
046016 12VVP 399960 6900000 13.9
046016 12VVQ 399960 7000020 61.4
046016 12VVR 399960 7100040 38.1
046017 11VNH 499980 6800040 45.5
046017 11VNJ 499980 6900000 66.2
046017 11VNK 499980 7000020 15.1
046017 11VPH 600000 6800040 74.0
046017 11VPJ 600000 6900000 98.5
046017 11VPK 600000 7000020 13.2
046017 12VUN 300000 6800040 64.6
046017 12VUP 300000 6900000 95.3
046017 12VUQ 300000 7000020 10.4
046017 12VVN 399960 6800040 0.7
046017 12VVP 399960 6900000 15.8
046018 11VMF 399960 6600000 2.2
046018 11VMG 399960 6700020 29.1
046018 11VMH 399960 6800040 5.4
046018 11VNF 499980 6600000 22.8
046018 11VNG 499980 6700020 100.0
046018 11VNH 499980 6800040 63.3
046018 11VPF 600000 6600000 21.4
046018 11VPG 600000 6700020 72.7
046018 11VPH 600000 6800040 38.8
046018 12VUL 300000 6600000 6.4
046018 12VUM 300000 6700020 40.7
046018 12VUN 300000 6800040 25.4
046019 11VME 399960 6500040 50.5
046019 11VMF 399960 6600000 59.3
046019 11VMG 399960 6700020 9.3
046019 11VND 499980 6400020 0.5
046019 11VNE 499980 6500040 84.1
046019 11VNF 499980 6600000 93.8
046019 11VNG 499980 6700020 5.9
046019 11VPE 600000 6500040 15.9
046019 11VPF 600000 6600000 31.5
046019 12VUL 300000 6600000 2.0
046020 11VLC 300000 6300000 5.8
046020 11VLD 300000 6400020 25.5
046020 11VLE 300000 6500040 2.4
046020 11VMC 399960 6300000 31.9
046020 11VMD 399960 6400020 100.0
046020 11VME 399960 6500040 52.5
046020 11VNC 499980 6300000 28.5
046020 11VND 499980 6400020 78.4
046020 11VNE 499980 6500040 31.5
046020 11VPD 600000 6400020 0.1
046020 11VPE 600000 6500040 0.7
046021 10UFG 600000 6200040 3.7
046021 11ULB 300000 6200040 55.6
046021 11UMA 399960 6100020 4.4
046021 11UMB 399960 6200040 92.8
046021 11UNA 499980 6100020 0.7
046021 11UNB 499980 6200040 20.6
046021 11VLC 300000 6300000 54.2
046021 11VLD 300000 6400020 4.8
046021 11VMC 399960 6300000 86.3
046021 11VMD 399960 6400020 1.5
046021 11VNC 499980 6300000 30.0
046022 10UFE 600000 6000000 11.0
046022 10UFF 600000 6100020 31.6
046022 10UFG 600000 6200040 9.1
046022 10UGE 699960 6000000 37.6
046022 11ULA 300000 6100020 99.8
046022 11ULB 300000 6200040 42.8
046022 11ULV 300000 6000000 41.0
046022 11UMA 399960 6100020 82.5
046022 11UMB 399960 6200040 23.3
046022 11UMV 399960 6000000 35.2
046022 11UNA 499980 6100020 0.8
046022 11UNB 499980 6200040 0.7
046023 10UFD 600000 5900040 58.6
046023 10UFE 600000 6000000 49.5
046023 10UFF 600000 6100020 0.9
046023 10UGC 699960 5800020 6.5
046023 10UGD 699960 5900040 96.1
046023 10UGE 699960 6000000 80.1
046023 11ULT 300000 5800020 11.8
046023 11ULU 300000 5900040 98.1
046023 11ULV 300000 6000000 77.1
046023 11UMT 399960 5800020 1.5
046023 11UMU 399960 5900040 23.8
046023 11UMV 399960 6000000 27.0
046024 10UEB 499980 5700000 7.1
046024 10UEC 499980 5800020 5.4
046024 10UFB 600000 5700000 48.8
046024 10UFC 600000 5800020 94.2
046024 10UFD 600000 5900040 29.0
046024 10UGB 699960 5700000 49.5
046024 10UGC 699960 5800020 94.4
046024 10UGD 699960 5900040 20.3
046024 11ULS 300000 5700000 41.3
046024 11ULT 300000 5800020 84.0
046024 11ULU 300000 5900040 14.4
046024 11UMT 399960 5800020 1.0
046024 11UMU 399960 5900040 0.2
046025 10UEA 499980 5600040 44.6
046025 10UEB 499980 5700000 22.5
046025 10UEV 499980 5500020 2.2
046025 10UFA 600000 5600040 100.0
046025 10UFB 600000 5700000 69.0
046025 10UFV 600000 5500020 17.6
046025 10UGA 699960 5600040 51.9
046025 10UGB 699960 5700000 36.8
046025 10UGV 699960 5500020 11.0
046025 11ULQ 300000 5500020 2.2
046025 11ULR 300000 5600040 25.7
046025 11ULS 300000 5700000 23.1
046026 10UEA 499980 5600040 12.9
046026 10UEU 499980 5400000 52.6
046026 10UEV 499980 5500020 69.8
046026 10UFA 600000 5600040 9.0
046026 10UFU 600000 5400000 75.4
046026 10UFV 600000 5500020 97.6
046026 10UGU 699960 5400000 8.0
046026 10UGV 699960 5500020 25.2
046026 11ULQ 300000 5500020 0.7
046027 10TDS 399960 5200020 5.8
046027 10TDT 399960 5300040 23.5
046027 10TES 499980 5200020 28.7
046027 10TET 499980 5300040 100.0
046027 10TFS 600000 5200020 25.6
046027 10TFT 600000 5300040 76.1
046027 10UDU 399960 5400000 3.6
046027 10UEU 499980 5400000 55.2
046027 10UFU 600000 5400000 36.9
046027 10UGU 699960 5400000 0.2
046028 10TDR 399960 5100000 47.8
046028 10TDS 399960 5200020 45.9
046028 10TDT 399960 5300040 3.4
046028 10TEQ 499980 5000040 1.4
046028 10TER 499980 5100000 88.8
046028 10TES 499980 5200020 89.1
046028 10TET 499980 5300040 1.7
046028 10TFQ 600000 5000040 1.4
046028 10TFR 600000 5100000 30.4
046028 10TFS 600000 5200020 37.8
046029 10TCP 300000 4900020 4.3
046029 10TCQ 300000 5000040 3.6
046029 10TDP 399960 4900020 39.6
046029 10TDQ 399960 5000040 91.4
046029 10TDR 399960 5100000 33.7
046029 10TEP 499980 4900020 45.0
046029 10TEQ 499980 5000040 96.2
046029 10TER 499980 5100000 28.9
046029 10TFQ 600000 5000040 8.2
046029 10TFR 600000 5100000 3.8
046030 10TCN 300000 4800000 38.7
046030 10TCP 300000 4900020 22.4
046030 10TDM 399960 4700040 8.8
046030 10TDN 399960 4800000 97.3
046030 10TDP 399960 4900020 78.2
046030 10TEM 499980 4700040 8.0
046030 10TEN 499980 4800000 52.4
046030 10TEP 499980 4900020 43.9
046031 10TCL 300000 4600020 44.8
046031 10TCM 300000 4700040 70.5
046031 10TCN 300000 4800000 17.8
046031 10TDL 399960 4600020 66.8
046031 10TDM 399960 4700040 100.0
046031 10TDN 399960 4800000 17.9
046031 10TEL 499980 4600020 6.6
046031 10TEM 499980 4700040 27.6
046031 10TEN 499980 4800000 2.3
046032 10SDJ 399960 4400040 19.3
046032 10TCK 300000 4500000 100.0
046032 10TCL 300000 4600020 64.3
046032 10TDK 399960 4500000 72.9
046032 10TDL 399960 4600020 44.2
046032 10TEL 499980 4600020 0.2
046033 10SDH 399960 4300020 23.9
046033 10SDJ 399960 4400040 39.5
046033 10TCK 300000 4500000 7.3
046034 10SDG 399960 4200000 4.0
046034 10SDH 399960 4300020 4.3
046070 07LGD 699960 8400040 7.1
046071 07LGD 699960 8400040 9.4
046072 07KGA 699960 8100040 70.9
046072 07KGV 699960 8000020 2.1
046072 08KKE 199980 8000020 10.6
046073 07KFU 600000 7900000 11.9
046073 07KFV 600000 8000020 8.4
046073 07KGA 699960 8100040 21.8
046073 07KGU 699960 7900000 59.5
046073 07KGV 699960 8000020 96.7
046073 08KKE 199980 8000020 57.2
046074 07KFS 600000 7700020 9.9
046074 07KFT 600000 7800040 50.9
046074 07KFU 600000 7900000 22.4
046074 07KGS 699960 7700020 28.1
046074 07KGT 699960 7800040 100.0
046074 07KGU 699960 7900000 58.2
046075 07KER 499980 7600000 0.8
046075 07KFR 600000 7600000 65.5
046075 07KFS 600000 7700020 72.0
046075 07KFT 600000 7800040 6.3
046075 07KGR 699960 7600000 82.1
046075 07KGS 699960 7700020 89.5
046075 07KGT 699960 7800040 1.4
046076 07KER 499980 7600000 4.3
046076 07KFR 600000 7600000 44.3
046076 07KGR 699960 7600000 26.6
046247 16XES 499980 9200040 0.7
046247 17XNK 499980 9000000 12.4
046247 17XNL 499980 9100020 58.7
046247 17XNM 499980 9200040 51.3
046247 18XVQ 399960 9000000 15.5
046247 18XVR 399960 9100020 58.1
046247 18XWQ 499980 9000000 23.3
046247 18XWR 499980 9100020 100.0
046247 18XWS 499980 9200040 76.5
046247 19XDK 399960 9000000 22.8
046247 19XDL 399960 9100020 100.0
046247 19XEK 499980 9000000 5.2
046247 19XEL 499980 9100020 29.7
046247 19XEM 499980 9200040 17.0
046247 20XMQ 399960 9000000 3.5
046247 20XMR 399960 9100020 30.3
046248 15XWK 499980 9000000 1.4
046248 15XWL 499980 9100020 33.8
046248 15XWM 499980 9200040 6.9
046248 16XDQ 399960 9000000 3.9
046248 16XDR 399960 9100020 34.0
046248 16XEQ 499980 9000000 64.8
046248 16XER 499980 9100020 100.0
046248 16XES 499980 9200040 35.0
046248 17XMK 399960 9000000 67.6
046248 17XML 399960 9100020 100.0
046248 17XNK 499980 9000000 37.6
046248 17XNL 499980 9100020 59.7
046248 17XNM 499980 9200040 19.8
046248 18XVQ 399960 9000000 33.0
046248 18XVR 399960 9100020 59.8
047001 17XNL 499980 9100020 0.8
047001 18XVQ 399960 9000000 0.7
047001 18XVR 399960 9100020 1.4
047001 18XWP 499980 8900040 11.0
047001 18XWQ 499980 9000000 68.6
047001 18XWR 499980 9100020 45.8
047001 19XDJ 399960 8900040 20.1
047001 19XDK 399960 9000000 76.5
047001 19XDL 399960 9100020 45.2
047001 19XEJ 499980 8900040 25.7
047001 19XEK 499980 9000000 98.6
047001 19XEL 499980 9100020 63.3
047001 19XEM 499980 9200040 0.6
047001 20XMP 399960 8900040 18.9
047001 20XMQ 399960 9000000 96.5
047001 20XMR 399960 9100020 62.5
047001 20XNQ 499980 9000000 13.1
047001 21XVK 399960 9000000 6.6
047002 16XEP 499980 8900040 0.7
047002 16XEQ 499980 9000000 3.2
047002 17XMJ 399960 8900040 5.0
047002 17XMK 399960 9000000 6.8
047002 17XNH 499980 8800020 9.9
047002 17XNJ 499980 8900040 76.5
047002 17XNK 499980 9000000 69.3
047002 17XNL 499980 9100020 3.2
047002 18XVN 399960 8800020 18.6
047002 18XVP 399960 8900040 88.9
047002 18XVQ 399960 9000000 74.2
047002 18XVR 399960 9100020 2.9
047002 18XWN 499980 8800020 6.9
047002 18XWP 499980 8900040 81.8
047002 18XWQ 499980 9000000 52.4
047002 18XWR 499980 9100020 3.7
047002 19XDH 399960 8800020 1.2
047002 19XDJ 399960 8900040 65.3
047002 19XDK 399960 9000000 43.3
047002 19XDL 399960 9100020 3.8
047002 19XEJ 499980 8900040 0.2
047003 15XWH 499980 8800020 0.4
047003 15XWJ 499980 8900040 0.5
047003 16XDN 399960 8800020 7.0
047003 16XDP 399960 8900040 4.5
047003 16XEM 499980 8700000 6.3
047003 16XEN 499980 8800020 75.7
047003 16XEP 499980 8900040 68.5
047003 16XEQ 499980 9000000 5.2
047003 17XMG 399960 8700000 18.9
047003 17XMH 399960 8800020 91.8
047003 17XMJ 399960 8900040 80.3
047003 17XMK 399960 9000000 5.6
047003 17XNG 499980 8700000 5.8
047003 17XNH 499980 8800020 75.2
047003 17XNJ 499980 8900040 43.9
047003 17XNK 499980 9000000 0.6
047003 18XVN 399960 8800020 48.2
047003 18XVP 399960 8900040 26.6
047004 15XVG 399960 8700000 0.6
047004 15XWF 499980 8600040 2.1
047004 15XWG 499980 8700000 65.1
047004 15XWH 499980 8800020 40.9
047004 15XWJ 499980 8900040 0.6
047004 16XDL 399960 8600040 19.5
047004 16XDM 399960 8700000 90.9
047004 16XDN 399960 8800020 66.0
047004 16XDP 399960 8900040 1.8
047004 16XEL 499980 8600040 18.4
047004 16XEM 499980 8700000 87.9
047004 16XEN 499980 8800020 44.8
047004 17XMF 399960 8600040 1.6
047004 17XMG 399960 8700000 55.2
047004 17XMH 399960 8800020 21.4
047005 14XNL 499980 8600040 28.7
047005 14XNM 499980 8700000 3.3
047005 15XVE 399960 8500020 12.2
047005 15XVF 399960 8600040 75.0
047005 15XVG 399960 8700000 24.4
047005 15XWE 499980 8500020 48.7
047005 15XWF 499980 8600040 100.0
047005 15XWG 499980 8700000 51.1
047005 16XDK 399960 8500020 20.0
047005 16XDL 399960 8600040 81.7
047005 16XDM 399960 8700000 22.7
047005 16XEL 499980 8600040 2.8
047006 14XMJ 399960 8400000 5.2
047006 14XMK 399960 8500020 16.9
047006 14XNJ 499980 8400000 52.9
047006 14XNK 499980 8500020 94.8
047006 14XNL 499980 8600040 29.7
047006 15XVC 399960 8300040 0.2
047006 15XVD 399960 8400000 72.3
047006 15XVE 399960 8500020 97.0
047006 15XVF 399960 8600040 27.2
047006 15XWD 499980 8400000 8.4
047006 15XWE 499980 8500020 31.5
047006 16XDK 399960 8500020 0.2
047007 13XED 499980 8400000 13.3
047007 14XMG 399960 8200020 3.0
047007 14XMH 399960 8300040 78.3
047007 14XMJ 399960 8400000 74.7
047007 14XMK 399960 8500020 7.0
047007 14XNG 499980 8200020 12.8
047007 14XNH 499980 8300040 84.3
047007 14XNJ 499980 8400000 67.5
047007 14XNK 499980 8500020 0.6
047007 15XVC 399960 8300040 17.9
047007 15XVD 399960 8400000 21.1
047008 13XDB 399960 8200020 9.9
047008 13XEA 499980 8100000 20.0
047008 13XEB 499980 8200020 94.0
047008 13XFA 600000 8100000 35.8
047008 14XMF 399960 8100000 40.2
047008 14XMG 399960 8200020 98.5
047008 14XMH 399960 8300040 41.3
047008 14XNG 499980 8200020 22.3
047008 14XNH 499980 8300040 2.0
047009 12WXE 600000 8000040 35.8
047009 12XXF 600000 8100000 64.1
047009 13WDV 399960 8000040 46.4
047009 13WEU 499980 7900020 1.6
047009 13WEV 499980 8000040 82.9
047009 13WFV 600000 8000040 11.3
047009 13XDA 399960 8100000 63.8
047009 13XDB 399960 8200020 12.0
047009 13XEA 499980 8100000 93.6
047009 13XEB 499980 8200020 11.7
047009 13XFA 600000 8100000 30.0
047009 14WME 399960 8000040 7.3
047009 14XMF 399960 8100000 27.7
047010 12WWD 499980 7900020 34.4
047010 12WWE 499980 8000040 11.5
047010 12WXC 600000 7800000 15.6
047010 12WXD 600000 7900020 97.9
047010 12WXE 600000 8000040 76.5
047010 12XXF 600000 8100000 0.2
047010 13WDT 399960 7800000 30.7
047010 13WDU 399960 7900020 100.0
047010 13WDV 399960 8000040 70.4
047010 13WET 499980 7800000 7.5
047010 13WEU 499980 7900020 50.4
047010 13WEV 499980 8000040 23.8
047011 12WVB 399960 7700040 4.7
047011 12WVC 399960 7800000 2.9
047011 12WWB 499980 7700040 47.8
047011 12WWC 499980 7800000 85.1
047011 12WWD 499980 7900020 23.5
047011 12WXB 600000 7700040 63.4
047011 12WXC 600000 7800000 96.5
047011 12WXD 600000 7900020 12.7
047011 13WDS 399960 7700040 41.0
047011 13WDT 399960 7800000 75.5
047011 13WDU 399960 7900020 4.6
047011 13WET 499980 7800000 0.9
047012 11WPR 600000 7600020 14.8
047012 11WPS 600000 7700040 3.0
047012 12WVA 399960 7600020 56.1
047012 12WVB 399960 7700040 31.6
047012 12WVC 399960 7800000 0.2
047012 12WVV 399960 7500000 0.9
047012 12WWA 499980 7600020 99.8
047012 12WWB 499980 7700040 71.0
047012 12WWV 499980 7500000 24.1
047012 12WXA 600000 7600020 40.3
047012 12WXB 600000 7700040 27.0
047012 12WXV 600000 7500000 5.7
047012 13WDR 399960 7600020 4.4
047012 13WDS 399960 7700040 7.6
047013 11WPP 600000 7400040 24.7
047013 11WPQ 600000 7500000 55.2
047013 11WPR 600000 7600020 17.2
047013 12WVA 399960 7600020 29.1
047013 12WVU 399960 7400040 57.0
047013 12WVV 399960 7500000 98.4
047013 12WWA 499980 7600020 6.5
047013 12WWU 499980 7400040 46.8
047013 12WWV 499980 7500000 82.5
047013 12WXV 600000 7500000 1.9
047014 11WNN 499980 7300020 14.0
047014 11WNP 499980 7400040 1.2
047014 11WPM 600000 7200000 4.9
047014 11WPN 600000 7300020 92.0
047014 11WPP 600000 7400040 72.7
047014 11WPQ 600000 7500000 0.3
047014 12WVS 399960 7200000 23.3
047014 12WVT 399960 7300020 97.4
047014 12WVU 399960 7400040 61.7
047014 12WWT 499980 7300020 15.8
047014 12WWU 499980 7400040 14.9
047015 11VNL 499980 7100040 30.2
047015 11VPL 600000 7100040 65.6
047015 11WNM 499980 7200000 51.3
047015 11WNN 499980 7300020 13.0
047015 11WPM 600000 7200000 100.0
047015 11WPN 600000 7300020 24.6
047015 12VUR 300000 7100040 66.1
047015 12VVR 399960 7100040 26.4
047015 12WVS 399960 7200000 57.5
047015 12WVT 399960 7300020 2.3
047016 11VMK 399960 7000020 14.5
047016 11VML 399960 7100040 0.5
047016 11VNJ 499980 6900000 11.2
047016 11VNK 499980 7000020 96.6
047016 11VNL 499980 7100040 63.9
047016 11VPJ 600000 6900000 21.0
047016 11VPK 600000 7000020 85.5
047016 11VPL 600000 7100040 52.4
047016 12VUP 300000 6900000 17.5
047016 12VUQ 300000 7000020 79.6
047016 12VUR 300000 7100040 52.4
047016 12VVQ 399960 7000020 1.2
047016 12VVR 399960 7100040 4.4
047017 11VMH 399960 6800040 36.2
047017 11VMJ 399960 6900000 49.5
047017 11VMK 399960 7000020 10.0
047017 11VNH 499980 6800040 74.4
047017 11VNJ 499980 6900000 99.0
047017 11VNK 499980 7000020 16.0
047017 11VPH 600000 6800040 24.0
047017 11VPJ 600000 6900000 45.5
047017 11VPK 600000 7000020 0.2
047017 12VUN 300000 6800040 5.6
047017 12VUP 300000 6900000 31.2
047017 12VUQ 300000 7000020 0.2
047018 11VLF 300000 6600000 0.8
047018 11VLG 300000 6700020 16.7
047018 11VLH 300000 6800040 0.4
047018 11VMF 399960 6600000 19.7
047018 11VMG 399960 6700020 99.0
047018 11VMH 399960 6800040 57.0
047018 11VNF 499980 6600000 26.3
047018 11VNG 499980 6700020 86.0
047018 11VNH 499980 6800040 43.6
047018 11VPG 600000 6700020 2.0
047018 11VPH 600000 6800040 3.9
047019 10VFK 600000 6500040 12.9
047019 10VFL 600000 6600000 9.9
047019 11VLE 300000 6500040 43.2
047019 11VLF 300000 6600000 49.7
047019 11VLG 300000 6700020 7.8
047019 11VMD 399960 6400020 0.7
047019 11VME 399960 6500040 83.1
047019 11VMF 399960 6600000 95.4
047019 11VMG 399960 6700020 8.4
047019 11VND 499980 6400020 0.5
047019 11VNE 499980 6500040 24.4
047019 11VNF 499980 6600000 39.7
047020 10VFH 600000 6300000 10.2
047020 10VFJ 600000 6400020 54.0
047020 10VFK 600000 6500040 24.1
047020 11VLC 300000 6300000 28.6
047020 11VLD 300000 6400020 99.5
047020 11VLE 300000 6500040 51.3
047020 11VMC 399960 6300000 30.3
047020 11VMD 399960 6400020 84.9
047020 11VME 399960 6500040 34.8
047020 11VND 499980 6400020 1.7
047020 11VNE 499980 6500040 2.3
047021 10UEG 499980 6200040 2.5
047021 10UFG 600000 6200040 68.9
047021 10VFH 600000 6300000 75.9
047021 10VFJ 600000 6400020 7.1
047021 11ULA 300000 6100020 3.6
047021 11ULB 300000 6200040 91.1
047021 11UMA 399960 6100020 0.8
047021 11UMB 399960 6200040 22.6
